Date,Close
1985-04-24,269.2939635765006
1985-04-25,274.71207292824215
1985-04-26,273.18651775837895
1985-04-29,271.0733606244429
1985-04-30,269.7186033612381
1985-05-01,270.6426086803331
1985-05-02,269.75125919446424
1985-05-03,277.1000333560527
1985-05-06,273.063920109824
1985-05-07,275.37189376366194
1985-05-08,270.2490954578886
1985-05-09,273.5689309488236
1985-05-10,275.90507690898585
1985-05-13,272.75286730044644
1985-05-14,275.8994854695977
1985-05-15,271.42309759845324
1985-05-16,270.967061808183
1985-05-17,274.943959264047
1985-05-20,273.4367622980568
1985-05-21,275.8351506708717
1985-05-22,270.2377715195192
1985-05-23,276.30504528604797
1985-05-24,280.6107857074348
1985-05-27,274.9996849665679
1985-05-28,275.286340711359
1985-05-29,275.76409617607857
1985-05-30,271.42185320084053
1985-05-31,276.62345624600675
1985-06-03,272.44118111725714
1985-06-04,275.34291080406354
1985-06-05,279.3411481060599
1985-06-06,275.26553160248744
1985-06-07,278.3091763156218
1985-06-10,279.7497071898419
1985-06-11,278.42503293631864
1985-06-12,275.05981610489306
1985-06-13,277.6742826060367
1985-06-14,283.08896000098997
1985-06-17,274.5050973610487
1985-06-18,278.7149281490121
1985-06-19,278.40223023524294
1985-06-20,280.2142431433656
1985-06-21,281.9281351692168
1985-06-24,284.1684229748134
1985-06-25,280.25806728531643
1985-06-26,283.000345018183
1985-06-27,282.6065725807199
1985-06-28,282.8590559708468
1985-07-01,280.97322173359737
1985-07-02,280.4485319391171
1985-07-03,280.67048239468176
1985-07-04,281.90511997626345
1985-07-05,284.81232499597223
1985-07-08,286.27395401401463
1985-07-09,285.74057719304227
1985-07-10,284.2114294140858
1985-07-11,290.0588852542571
1985-07-12,289.8713166445882
1985-07-15,286.0433006601706
1985-07-16,285.4279976169565
1985-07-17,288.08628808738405
1985-07-18,291.1754582796257
1985-07-19,289.48894283941826
1985-07-22,290.4759695597783
1985-07-23,289.165760120459
1985-07-24,291.18578989119175
1985-07-25,294.187835425674
1985-07-26,290.51013240499776
1985-07-29,291.87431337601896
1985-07-30,292.60564151734957
1985-07-31,293.1499790381286
1985-08-01,289.5004999043746
1985-08-02,288.728523633872
1985-08-05,291.0585040537046
1985-08-06,294.16972867943576
1985-08-07,295.40125614355554
1985-08-08,293.1716912934702
1985-08-09,297.99298303509954
1985-08-12,294.73167309693935
1985-08-13,295.44220282576634
1985-08-14,295.2602242357378
1985-08-15,296.3617769516538
1985-08-16,298.04025053780657
1985-08-19,298.2759193082125
1985-08-20,294.88746644190553
1985-08-21,300.9734508555208
1985-08-22,295.068318861298
1985-08-23,298.1923147781618
1985-08-26,297.6763185917561
1985-08-27,296.15300998384345
1985-08-28,298.80815124392643
1985-08-29,297.5427833960738
1985-08-30,299.8206737588442
1985-09-02,300.9278267847133
1985-09-03,303.81139777518484
1985-09-04,301.3300038342116
1985-09-05,299.43509258077586
1985-09-06,300.2787169101139
1985-09-09,301.8764050990508
1985-09-10,302.0810601272123
1985-09-11,305.70071169795386
1985-09-12,305.8662677669798
1985-09-13,301.9377530706475
1985-09-16,301.7947665537362
1985-09-17,297.23614971563563
1985-09-18,302.42822549774206
1985-09-19,301.70185148702234
1985-09-20,303.536354863562
1985-09-23,305.6746504909896
1985-09-24,305.47244087082174
1985-09-25,305.28713544067244
1985-09-26,306.1690566986612
1985-09-27,305.69323271316705
1985-09-30,306.8061019293465
1985-10-01,298.83738746189704
1985-10-02,306.5491758271226
1985-10-03,307.3830111378465
1985-10-04,307.260167613593
1985-10-07,308.00945498963387
1985-10-08,310.73274092588844
1985-10-09,307.96097046259587
1985-10-10,315.34545502279775
1985-10-11,312.0472014367445
1985-10-14,310.7720352969415
1985-10-15,310.72315395723047
1985-10-16,311.47263621931785
1985-10-17,309.8540607144851
1985-10-18,312.3535772428516
1985-10-21,313.74219340531204
1985-10-22,314.9510233158864
1985-10-23,315.40742948236084
1985-10-24,313.7146752030794
1985-10-25,311.2943494387609
1985-10-28,313.6293730380109
1985-10-29,319.8464801306463
1985-10-30,318.49789054692576
1985-10-31,317.62532192354263
1985-11-01,315.1079260720125
1985-11-04,317.39836471323065
1985-11-05,314.5479936110328
1985-11-06,316.6863514567759
1985-11-07,317.81768223707064
1985-11-08,317.8718930030695
1985-11-11,321.58881580154866
1985-11-12,315.872827376438
1985-11-13,317.63762078287317
1985-11-14,316.6840551989947
1985-11-15,317.3861593638398
1985-11-18,321.2320044660204
1985-11-19,317.1547367471635
1985-11-20,323.56277115314373
1985-11-21,321.3426934167026
1985-11-22,322.51159355379673
1985-11-25,323.5231058159805
1985-11-26,321.9248665314584
1985-11-27,326.0751223339244
1985-11-28,323.257831430523
1985-11-29,325.6593242120534
1985-12-02,324.0178232240213
1985-12-03,325.70731310216837
1985-12-04,326.09601299344996
1985-12-05,326.43700737347575
1985-12-06,323.66091736024526
1985-12-09,327.76095136070467
1985-12-10,326.20657901448266
1985-12-11,329.11235016061886
1985-12-12,322.2347125998845
1985-12-13,324.45347626013364
1985-12-16,329.67846889020836
1985-12-17,334.04981661222126
1985-12-18,331.7683924464161
1985-12-19,328.18795329909375
1985-12-20,325.9403361528014
1985-12-23,332.8025288727756
1985-12-24,331.0477767802207
1985-12-25,333.2537669650385
1985-12-26,332.41822990133227
1985-12-27,332.6168529399595
1985-12-30,340.845582173688
1985-12-31,333.37548600953374
1986-01-01,333.1270372874529
1986-01-02,333.3879496818435
1986-01-03,332.31385428524527
1986-01-06,336.67872934565105
1986-01-07,333.24749776635264
1986-01-08,336.05483440277465
1986-01-09,335.276022338419
1986-01-10,337.9387787037087
1986-01-13,335.96134537606247
1986-01-14,331.74480515895357
1986-01-15,331.60088972670604
1986-01-16,339.09654944907487
1986-01-17,333.8459105500468
1986-01-20,332.09474392949124
1986-01-21,334.00306866416275
1986-01-22,339.3621751809356
1986-01-23,332.3056554781182
1986-01-24,333.95492860161863
1986-01-27,334.65280886345727
1986-01-28,333.2398810695545
1986-01-29,333.5800811803807
1986-01-30,332.84061321088467
1986-01-31,335.85073915584894
1986-02-03,336.08159764815514
1986-02-04,335.1426148679428
1986-02-05,332.4693535385107
1986-02-06,340.2485731140684
1986-02-07,333.23377405854916
1986-02-10,337.508185481922
1986-02-11,333.8082707487436
1986-02-12,338.4473449448514
1986-02-13,339.16541538068236
1986-02-14,334.1730028782329
1986-02-17,331.3016404177474
1986-02-18,338.29680665760065
1986-02-19,341.41605267616035
1986-02-20,337.4310121167211
1986-02-21,336.68868097961325
1986-02-24,338.4058740130344
1986-02-25,338.20263623450893
1986-02-26,333.86061371488427
1986-02-27,334.2618116184876
1986-02-28,337.62064964716706
1986-03-03,335.7261117330095
1986-03-04,339.79035340098926
1986-03-05,334.48866442605924
1986-03-06,338.54031664371536
1986-03-07,337.5778752458329
1986-03-10,336.44997084244915
1986-03-11,340.0958170359124
1986-03-12,338.89574032590065
1986-03-13,334.48667979063947
1986-03-14,339.0611822513783
1986-03-17,341.1814208723619
1986-03-18,337.25286749421684
1986-03-19,337.0692760530448
1986-03-20,336.06706219918846
1986-03-21,337.9764016136764
1986-03-24,340.0056071087942
1986-03-25,336.07262612593814
1986-03-26,334.7765982750175
1986-03-27,337.5402634763183
1986-03-28,334.9558608635745
1986-03-31,340.248947642987
1986-04-01,337.8790648976139
1986-04-02,334.4781295560474
1986-04-03,338.5014406159739
1986-04-04,339.13079263788273
1986-04-07,341.0815032925959
1986-04-08,339.6711986450262
1986-04-09,345.36011781910406
1986-04-10,339.06679357780814
1986-04-11,340.51627656538716
1986-04-14,340.61250128004133
1986-04-15,340.3288527140431
1986-04-16,341.6960376149109
1986-04-17,342.9930437277831
1986-04-18,345.38517653545466
1986-04-21,337.6364947709671
1986-04-22,340.7397979287474
1986-04-23,341.11800846848536
1986-04-24,345.12226247195497
1986-04-25,341.7821052222389
1986-04-28,337.7682939709888
1986-04-29,343.41722483701784
1986-04-30,343.29214351373275
1986-05-01,343.9604380074679
1986-05-02,340.68961649570224
1986-05-05,348.35596287120944
1986-05-06,342.82164468911964
1986-05-07,343.27619473815605
1986-05-08,341.4000825845786
1986-05-09,341.39616447890876
1986-05-12,340.6745811255209
1986-05-13,343.03916338225133
1986-05-14,341.5671249929229
1986-05-15,349.9500893640522
1986-05-16,339.1653481177314
1986-05-19,341.3408835472408
1986-05-20,343.42580294770784
1986-05-21,346.4710743003386
1986-05-22,343.55548363799073
1986-05-23,346.6430605700526
1986-05-26,342.13828988955623
1986-05-27,345.106576135937
1986-05-28,349.8390740069677
1986-05-29,342.4355927910242
1986-05-30,346.3482911087521
1986-06-02,345.99415795287723
1986-06-03,339.4291488270425
1986-06-04,344.25844804491106
1986-06-05,349.25348030726155
1986-06-06,346.72895109057197
1986-06-09,343.2268848039735
1986-06-10,348.7383959113947
1986-06-11,345.7253160607664
1986-06-12,348.28985804134953
1986-06-13,348.5715390535871
1986-06-16,344.64561248745775
1986-06-17,350.19114933516556
1986-06-18,345.4201636840012
1986-06-19,344.8215052511786
1986-06-20,346.23381695111397
1986-06-23,347.9654933114284
1986-06-24,349.4724003878445
1986-06-25,347.2426333814573
1986-06-26,351.7210389083308
1986-06-27,350.57723812200175
1986-06-30,348.16319927928816
1986-07-01,352.63984443309874
1986-07-02,353.4427196832063
1986-07-03,349.9538329334544
1986-07-04,349.66828661078114
1986-07-07,345.3401080537008
1986-07-08,349.2092831782816
1986-07-09,349.57471838225644
1986-07-10,351.1201532471583
1986-07-11,350.0004076135955
1986-07-14,351.19731616799703
1986-07-15,354.8556896342505
1986-07-16,349.10757757382066
1986-07-17,349.257055615788
1986-07-18,347.001959513941
1986-07-21,350.69081378186377
1986-07-22,353.49652183448706
1986-07-23,345.88182719392705
1986-07-24,348.96755766534653
1986-07-25,350.97774079791986
1986-07-28,353.30382907402634
1986-07-29,352.0327247987513
1986-07-30,351.912108413421
1986-07-31,350.40873280498937
1986-08-01,352.4965756336565
1986-08-04,354.0973731765278
1986-08-05,346.547858374348
1986-08-06,353.50423956385464
1986-08-07,351.2824682890413
1986-08-08,350.17360587458023
1986-08-11,344.8938798006562
1986-08-12,347.9878611070131
1986-08-13,356.75946676250135
1986-08-14,350.14315185681204
1986-08-15,349.1307858485747
1986-08-18,351.00534822063594
1986-08-19,350.2956330597445
1986-08-20,352.85167499323796
1986-08-21,356.8848143060984
1986-08-22,351.05513651497347
1986-08-25,353.2506134127763
1986-08-26,349.68084074705564
1986-08-27,357.3179617967732
1986-08-28,353.66360490160616
1986-08-29,350.1773344737287
1986-09-01,356.16461961671956
1986-09-02,357.37707671455973
1986-09-03,354.8094479086104
1986-09-04,350.0726964688232
1986-09-05,360.16988525803424
1986-09-08,356.35453258108015
1986-09-09,359.17904177496075
1986-09-10,354.65190157936627
1986-09-11,355.4598356239191
1986-09-12,357.28804293953567
1986-09-15,360.5315815221051
1986-09-16,358.1341943311155
1986-09-17,354.50117087618855
1986-09-18,359.2302845309578
1986-09-19,363.5346701644036
1986-09-22,359.4236099776846
1986-09-23,359.98509104465586
1986-09-24,356.3555891087965
1986-09-25,356.3260282122433
1986-09-26,358.90998462439865
1986-09-29,360.18700978689236
1986-09-30,361.81165315532274
1986-10-01,361.99602288355544
1986-10-02,366.15439874522303
1986-10-03,361.6964976685428
1986-10-06,364.61069855123327
1986-10-07,361.42371615778194
1986-10-08,365.73354778290394
1986-10-09,356.1382656742886
1986-10-10,359.82174133215375
1986-10-13,364.4022796959018
1986-10-14,361.06789431400597
1986-10-15,364.26409459619543
1986-10-16,362.68878864982577
1986-10-17,364.3163848299091
1986-10-20,363.3590673525692
1986-10-21,363.53969307659537
1986-10-22,365.9136960142587
1986-10-23,364.45540475173556
1986-10-24,364.4820141718023
1986-10-27,361.67149812917205
1986-10-28,359.93452455140385
1986-10-29,359.71504108718665
1986-10-30,363.8009973716196
1986-10-31,354.5792097740245
1986-11-03,358.03533432459807
1986-11-04,359.2146899177275
1986-11-05,361.47218928594293
1986-11-06,354.7466003717594
1986-11-07,366.21160593984496
1986-11-10,364.48804963301916
1986-11-11,368.6942587405653
1986-11-12,366.20362836826786
1986-11-13,366.29862283961916
1986-11-14,370.0347171116878
1986-11-17,362.0149136769482
1986-11-18,359.4858762800018
1986-11-19,363.3718978994558
1986-11-20,361.83110254892864
1986-11-21,363.67274378559847
1986-11-24,361.5448049652843
1986-11-25,366.4521341458433
1986-11-26,366.47949068584927
1986-11-27,365.08990115421875
1986-11-28,366.26624673344537
1986-12-01,364.96073699357026
1986-12-02,367.5946862827426
1986-12-03,365.6203586594876
1986-12-04,364.6611591231714
1986-12-05,368.1753928575349
1986-12-08,369.16443838720033
1986-12-09,369.4091336506527
1986-12-10,362.62314068822934
1986-12-11,363.9763806655867
1986-12-12,360.5837052172296
1986-12-15,364.8823965725746
1986-12-16,366.8176166976535
1986-12-17,365.2325203754514
1986-12-18,371.2893760662705
1986-12-19,364.4745986309843
1986-12-22,362.49785102809057
1986-12-23,367.36589310581604
1986-12-24,366.1617684302329
1986-12-25,367.35175046707974
1986-12-26,366.6528736331429
1986-12-29,366.4977145743885
1986-12-30,359.59404537132536
1986-12-31,363.7002108443268
1987-01-01,365.12274390758904
1987-01-02,366.8640552720144
1987-01-05,367.60057639204723
1987-01-06,371.1844971545108
1987-01-07,372.7877626634699
1987-01-08,368.68069500795366
1987-01-09,375.1463748117879
1987-01-12,375.90019620834806
1987-01-13,376.59837274660106
1987-01-14,371.9887701464511
1987-01-15,378.6459857610576
1987-01-16,378.6284436084466
1987-01-19,382.36056525839865
1987-01-20,385.9438606463113
1987-01-21,386.43129726810014
1987-01-22,383.0026517350984
1987-01-23,383.72945269804364
1987-01-26,386.7610992656133
1987-01-27,382.45675221333767
1987-01-28,382.49446285961034
1987-01-29,386.60816621167254
1987-01-30,392.9678768681931
1987-02-02,388.4558610600001
1987-02-03,394.4934239045953
1987-02-04,381.42623810963556
1987-02-05,385.49081077863906
1987-02-06,390.38276953207924
1987-02-09,393.8694682180198
1987-02-10,391.19391817167235
1987-02-11,391.43380601767217
1987-02-12,391.67363857809715
1987-02-13,386.84386998136387
1987-02-16,396.3382671935145
1987-02-17,390.8760396272093
1987-02-18,396.774244740015
1987-02-19,393.4468670325323
1987-02-20,397.3592424314776
1987-02-23,395.39904383481036
1987-02-24,394.30346899023897
1987-02-25,395.6794693453966
1987-02-26,390.63109051641004
1987-02-27,395.6330153592204
1987-03-02,401.1694284763767
1987-03-03,400.0022471071779
1987-03-04,392.86171926762495
1987-03-05,397.70738001211936
1987-03-06,397.0138424600594
1987-03-09,398.9418209986641
1987-03-10,396.7722328550442
1987-03-11,395.85570667088206
1987-03-12,400.94265985074117
1987-03-13,397.5296030095222
1987-03-16,400.95268631638817
1987-03-17,400.1841336237674
1987-03-18,396.18082197056026
1987-03-19,396.8042939410842
1987-03-20,403.5945880096553
1987-03-23,398.1906698643552
1987-03-24,395.29125444393094
1987-03-25,394.0089911820532
1987-03-26,401.0529234577108
1987-03-27,398.5855543063608
1987-03-30,395.67526255334496
1987-03-31,400.4716543701456
1987-04-01,399.20827885558595
1987-04-02,393.7745665064319
1987-04-03,401.3344493093769
1987-04-06,404.09541589762335
1987-04-07,408.40494654695226
1987-04-08,400.6994874933626
1987-04-09,401.71276328307135
1987-04-10,406.50409987782126
1987-04-13,402.2675014435095
1987-04-14,402.99091884405306
1987-04-15,400.45495533070493
1987-04-16,398.3721465524137
1987-04-17,406.1914339392736
1987-04-20,399.5160953387618
1987-04-21,407.69690957282535
1987-04-22,401.84247790328334
1987-04-23,405.6336312215131
1987-04-24,403.9509317469501
1987-04-27,409.35151963416604
1987-04-28,406.9012352154101
1987-04-29,412.67613728039026
1987-04-30,403.1666381916371
1987-05-01,408.199543155263
1987-05-04,407.1667734003642
1987-05-05,408.08469989172056
1987-05-06,412.53364457714014
1987-05-07,409.4014978758999
1987-05-08,403.91142988691195
1987-05-11,409.5548062681915
1987-05-12,406.618230897405
1987-05-13,406.58975733698406
1987-05-14,411.7120896912304
1987-05-15,406.48839545651026
1987-05-18,407.37607968692254
1987-05-19,408.8841988109056
1987-05-20,412.0345671499448
1987-05-21,411.0034865688994
1987-05-22,408.49357871400656
1987-05-25,408.5306713969278
1987-05-26,405.78193565647456
1987-05-27,407.253792408358
1987-05-28,407.7598900965606
1987-05-29,409.577344144346
1987-06-01,416.86312373757494
1987-06-02,408.3964581247166
1987-06-03,409.91728492568836
1987-06-04,404.41329689906223
1987-06-05,413.41582112348834
1987-06-08,406.5183097298758
1987-06-09,409.00105255082974
1987-06-10,415.70213956963886
1987-06-11,405.59295091656764
1987-06-12,413.13233892856596
1987-06-15,415.7382739526277
1987-06-16,418.4120102787504
1987-06-17,410.5989586312262
1987-06-18,411.8537234710489
1987-06-19,420.17582261769144
1987-06-22,414.3903762270362
1987-06-23,412.30750915544706
1987-06-24,412.6453743197801
1987-06-25,412.07366160579966
1987-06-26,414.12068134320003
1987-06-29,419.4805281173537
1987-06-30,419.0935054735177
1987-07-01,412.43663208306043
1987-07-02,417.2729094510557
1987-07-03,415.42699506877597
1987-07-06,419.5880861248835
1987-07-07,416.6664066229951
1987-07-08,418.63921082562604
1987-07-09,417.0792075264963
1987-07-10,410.50920106105707
1987-07-13,418.1875285915724
1987-07-14,413.9859521429114
1987-07-15,420.95311875085883
1987-07-16,416.3860680136345
1987-07-17,416.8467304021097
1987-07-20,419.0554868479145
1987-07-21,421.234789890829
1987-07-22,418.93840677772255
1987-07-23,425.2336597789828
1987-07-24,425.4703683649227
1987-07-27,425.90892875611473
1987-07-28,419.5668672497564
1987-07-29,415.5807013694664
1987-07-30,424.8859327642055
1987-07-31,419.58881772022465
1987-08-03,421.6288386798627
1987-08-04,424.1311187598724
1987-08-05,417.09694137028976
1987-08-06,428.5444999760532
1987-08-07,426.5073893881692
1987-08-10,425.2499667232429
1987-08-11,427.59375085593274
1987-08-12,426.9751434228786
1987-08-13,425.9929643087885
1987-08-14,425.0606978660189
1987-08-17,424.1024629690991
1987-08-18,428.12252096384793
1987-08-19,428.89338299666156
1987-08-20,431.88516524928275
1987-08-21,429.38073994084976
1987-08-24,426.28135707508835
1987-08-25,424.3111914820881
1987-08-26,429.8106305839912
1987-08-27,430.67537278534195
1987-08-28,430.95247936894384
1987-08-31,426.5253294724128
1987-09-01,431.56361113931314
1987-09-02,427.63278832965426
1987-09-03,417.3715596339612
1987-09-04,419.0023700232692
1987-09-07,415.67664202152855
1987-09-08,408.90626102583354
1987-09-09,401.9895050745555
1987-09-10,406.56014160474194
1987-09-11,398.94143845156714
1987-09-14,393.3210008979282
1987-09-15,392.9430214968268
1987-09-16,391.9991083064727
1987-09-17,381.93279732845053
1987-09-18,382.0725514789604
1987-09-21,382.36840875270605
1987-09-22,369.75873174069153
1987-09-23,368.0740550576316
1987-09-24,364.58438962154065
1987-09-25,362.54530191896276
1987-09-28,359.09973054541956
1987-09-29,357.29055203097835
1987-09-30,350.87348248561597
1987-10-01,348.30036610914783
1987-10-02,347.76085580005923
1987-10-05,344.2591754975427
1987-10-06,343.15189990391445
1987-10-07,338.8383098879241
1987-10-08,336.7894537219546
1987-10-09,328.7064637426343
1987-10-12,327.77500603412784
1987-10-13,330.6719766331916
1987-10-14,323.96272224824787
1987-10-15,321.98556581794986
1987-10-16,317.91165152450776
1987-10-19,315.4624217541935
1987-10-20,311.0153773610973
1987-10-21,317.6378777012508
1987-10-22,305.09228212534197
1987-10-23,303.2418275489213
1987-10-26,294.7998170061233
1987-10-27,300.5895442550457
1987-10-28,293.992812837122
1987-10-29,292.52358650408274
1987-10-30,288.8325589788326
1987-11-02,290.275084076546
1987-11-03,290.4760879496735
1987-11-04,291.5793376895187
1987-11-05,292.0989862026701
1987-11-06,292.4049167139117
1987-11-09,292.91683624709475
1987-11-10,296.9325761996555
1987-11-11,296.4790798356951
1987-11-12,297.0448776170972
1987-11-13,293.7680928487917
1987-11-16,299.02600560644
1987-11-17,299.2853056897423
1987-11-18,295.83638240050504
1987-11-19,301.3340399906675
1987-11-20,296.6284120383417
1987-11-23,294.4101350538378
1987-11-24,302.00755643455295
1987-11-25,299.63963344950287
1987-11-26,302.8327994350596
1987-11-27,299.22705288080766
1987-11-30,298.55907157558
1987-12-01,304.83279536746505
1987-12-02,298.7114647169611
1987-12-03,298.5915703670024
1987-12-04,297.96093150488485
1987-12-07,296.1070141148512
1987-12-08,300.6137519383698
1987-12-09,298.12402650340226
1987-12-10,303.55893240205546
1987-12-11,298.46442673668406
1987-12-14,301.4954032618954
1987-12-15,310.09401401100973
1987-12-16,305.5127576635616
1987-12-17,305.0574527571217
1987-12-18,301.228884094495
1987-12-21,304.84330986350284
1987-12-22,305.8188211984888
1987-12-23,302.0301534167512
1987-12-24,306.52638269297773
1987-12-25,309.39632298518023
1987-12-28,305.87966945647037
1987-12-29,306.50866559921405
1987-12-30,302.23259441808364
1987-12-31,304.06911245172665
1988-01-01,310.5453783431084
1988-01-04,306.73668499864914
1988-01-05,306.50151741748493
1988-01-06,307.51509845613066
1988-01-07,309.51683492968374
1988-01-08,307.2168482918213
1988-01-11,310.8368144378365
1988-01-12,307.57188152980416
1988-01-13,313.3163781220023
1988-01-14,309.1851291150451
1988-01-15,315.5545110314078
1988-01-18,312.666298791305
1988-01-19,311.00863176027843
1988-01-20,315.84958385816634
1988-01-21,310.54724710266953
1988-01-22,313.0612515038607
1988-01-25,314.8752253449507
1988-01-26,315.0084019365371
1988-01-27,310.6795490838459
1988-01-28,313.8643258387413
1988-01-29,317.0597587402082
1988-02-01,313.45700995122166
1988-02-02,320.18218113278147
1988-02-03,318.39587962536604
1988-02-04,316.0029915795703
1988-02-05,316.9177866286247
1988-02-08,322.3768465923132
1988-02-09,320.1951628165267
1988-02-10,318.9518066597768
1988-02-11,314.55102967860137
1988-02-12,322.47316232524037
1988-02-15,321.17412949001925
1988-02-16,318.28388980960005
1988-02-17,317.42976562212
1988-02-18,318.5220490744562
1988-02-19,316.1024087974906
1988-02-22,318.1385764858235
1988-02-23,321.46201181832254
1988-02-24,315.05848976149014
1988-02-25,319.0479142857177
1988-02-26,320.3130763844409
1988-02-29,320.4574947549011
1988-03-01,317.52070369845944
1988-03-02,317.8612242501329
1988-03-03,324.0476352810848
1988-03-04,318.4508827030404
1988-03-07,324.5525419803504
1988-03-08,321.0645074125108
1988-03-09,325.449581933551
1988-03-10,321.92860621053626
1988-03-11,320.3539138182262
1988-03-14,325.9450637750595
1988-03-15,324.03724988751526
1988-03-16,328.19811340480635
1988-03-17,327.1129531668408
1988-03-18,324.5546774974592
1988-03-21,324.33765758971555
1988-03-22,325.9271037203153
1988-03-23,326.72052580670277
1988-03-24,324.2787448192531
1988-03-25,329.14330152520165
1988-03-28,326.25985041851465
1988-03-29,326.55095306306913
1988-03-30,326.60088864870823
1988-03-31,328.9869408559192
1988-04-01,327.0243878150533
1988-04-04,329.66621030133314
1988-04-05,337.0758088152038
1988-04-06,330.1022215521933
1988-04-07,329.56321443492004
1988-04-08,326.76128245159333
1988-04-11,331.78189670995556
1988-04-12,329.1710729453346
1988-04-13,331.58924512841327
1988-04-14,333.4633721871734
1988-04-15,328.9122969475445
1988-04-18,334.4240071690992
1988-04-19,335.29101228067117
1988-04-20,331.47407545091903
1988-04-21,334.37132820980037
1988-04-22,330.9796327583841
1988-04-25,340.6142617390065
1988-04-26,337.74168080981997
1988-04-27,336.84319209111976
1988-04-28,337.36379001003496
1988-04-29,341.34576701282487
1988-05-02,338.40971549619667
1988-05-03,339.9436320491795
1988-05-04,343.55198472669696
1988-05-05,338.86956258229634
1988-05-06,337.2197391842164
1988-05-09,338.33016908021517
1988-05-10,344.8572026525123
1988-05-11,341.5940102432899
1988-05-12,340.3555659089178
1988-05-13,344.7785779674744
1988-05-16,345.2335767119582
1988-05-17,341.58025377079184
1988-05-18,340.6021381152231
1988-05-19,339.34012833762256
1988-05-20,339.10761528945176
1988-05-23,343.70243922028095
1988-05-24,342.3566517017987
1988-05-25,350.3415161513863
1988-05-26,345.7597294656857
1988-05-27,340.6115185654761
1988-05-30,350.30825294115
1988-05-31,347.21572048622215
1988-06-01,349.0278917156751
1988-06-02,349.2694635986366
1988-06-03,348.5028316887183
1988-06-06,349.43904739569155
1988-06-07,348.9518135653424
1988-06-08,345.5058315182192
1988-06-09,349.91980783601207
1988-06-10,352.0618099400039
1988-06-13,348.91957344301625
1988-06-14,351.35547681578873
1988-06-15,351.293926415287
1988-06-16,355.5149662514614
1988-06-17,350.0223449687783
1988-06-20,350.218313091889
1988-06-21,351.0167767236134
1988-06-22,351.36475780442686
1988-06-23,345.56146583992904
1988-06-24,350.4573697159826
1988-06-27,353.4223678039891
1988-06-28,352.8616390016311
1988-06-29,350.9350849074377
1988-06-30,351.62262663851925
1988-07-01,352.6876695756451
1988-07-04,351.61594183786605
1988-07-05,352.6234488378086
1988-07-06,352.7395818709798
1988-07-07,356.9989503387551
1988-07-08,357.53546153993415
1988-07-11,357.4938362445047
1988-07-12,356.2475614243416
1988-07-13,353.2147687877868
1988-07-14,358.1490295901496
1988-07-15,354.7181722918096
1988-07-18,355.8701997173884
1988-07-19,359.8083081323503
1988-07-20,356.42903468597046
1988-07-21,357.08742952760565
1988-07-22,352.54512759853884
1988-07-25,358.1581412463118
1988-07-26,354.16257695558704
1988-07-27,360.0456502652955
1988-07-28,356.81980739238116
1988-07-29,351.1447007401919
1988-08-01,356.7007899056248
1988-08-02,357.2570394869878
1988-08-03,359.4854233340383
1988-08-04,360.2012849005102
1988-08-05,357.52438335081047
1988-08-08,361.55540789562616
1988-08-09,349.7427759895328
1988-08-10,356.9688397932199
1988-08-11,356.0082562163804
1988-08-12,355.78421590797
1988-08-15,362.3362937096016
